gene	Median	class	Mean	stdev	Predicted_0.4
AT3G55430	0.662016004	unknown	0.660193446	0.088062925	SM
AT4G16310	0.383498799	unknown	0.405277849	0.123131273	SM
AT4G31950	0.824806268	unknown	0.807889959	0.089828458	SM
AT3G50280	0.828482122	unknown	0.821871361	0.086733781	SM
AT3G13220	0.490162066	unknown	0.500967786	0.109352261	SM
AT3G46700	0.945523252	unknown	0.94128071	0.035876911	SM
AT4G15040	0.571266545	unknown	0.565847662	0.128044481	SM
AT1G66540	0.940502479	unknown	0.926076376	0.052157593	SM
AT1G16920	0.448665749	unknown	0.461969877	0.121335046	SM
ATMG00516	0.434285021	unknown	0.436848653	0.163140338	SM
AT2G04060	0.779361308	unknown	0.762792162	0.097480102	SM
AT3G55180	0.705184598	unknown	0.695246371	0.121262958	SM
AT2G24520	0.495365038	unknown	0.505179716	0.118930141	SM
AT3G16410	0.578358588	unknown	0.570830249	0.131206363	SM
AT1G22880	0.604969121	unknown	0.600092985	0.117749548	SM
AT3G47740	0.657029706	unknown	0.643002557	0.105193251	SM
AT1G44970	0.807306776	unknown	0.794721598	0.101023038	SM
AT1G80660	0.577954933	unknown	0.589213216	0.105540349	SM
AT5G07690	0.914598286	unknown	0.907247543	0.05016817	SM
AT3G61490	0.660548536	unknown	0.65821173	0.121673429	SM
AT5G42020	0.37135119	unknown	0.405803253	0.153022921	SM
AT4G39500	0.799726932	unknown	0.794076101	0.083151235	SM
AT3G49960	0.798688722	unknown	0.774862625	0.122076274	SM
AT5G20550	0.920198407	unknown	0.906593276	0.058423646	SM
AT1G48660	0.669727521	unknown	0.666540935	0.105953124	SM
AT3G06830	0.773610328	unknown	0.754455329	0.113964052	SM
AT5G44620	0.644820716	unknown	0.646310897	0.108028819	SM
AT5G22410	0.829437634	unknown	0.824112842	0.093227565	SM
AT3G44510	0.471909972	unknown	0.478609975	0.09493555	SM
AT3G48690	0.884299008	unknown	0.872974189	0.057314358	SM
AT1G75290	0.712209748	unknown	0.709467292	0.101174998	SM
AT3G62170	0.421460247	unknown	0.412463296	0.124898271	SM
AT5G02790	0.487092846	unknown	0.473446692	0.090405481	SM
AT5G45650	0.60162626	unknown	0.610642574	0.114763566	SM
AT4G02480	0.52179741	unknown	0.519772055	0.124249371	SM
AT4G39480	0.672973725	unknown	0.658219651	0.116003671	SM
AT4G29610	0.610138713	unknown	0.605498771	0.119017344	SM
AT1G33220	0.914158298	unknown	0.8780677	0.091285542	SM
AT2G19050	0.909640461	unknown	0.896041666	0.062384221	SM
AT1G50580	0.922988044	unknown	0.907774769	0.056673649	SM
AT4G27250	0.706254927	unknown	0.697908043	0.105751808	SM
AT5G08460	0.882180596	unknown	0.874400603	0.07013838	SM
AT4G35670	0.745655077	unknown	0.740263853	0.112338619	SM
AT5G48140	0.714894009	unknown	0.730800021	0.104523518	SM
AT1G17270	0.357215186	unknown	0.401975338	0.178552518	SM
AT5G23940	0.423978977	unknown	0.431837282	0.122356105	SM
AT3G46830	0.539791541	unknown	0.517408758	0.133027147	SM
AT4G19120	0.406129221	unknown	0.420445041	0.095759935	SM
AT3G22250	0.863304671	unknown	0.853100911	0.071618581	SM
AT1G20510	0.821349253	unknown	0.813906516	0.077244081	SM
AT1G72520	0.445967845	unknown	0.459680218	0.103138562	SM
AT3G46720	0.948281781	unknown	0.937146021	0.047985109	SM
AT3G49620	0.862639666	unknown	0.851489529	0.069659685	SM
AT3G20960	0.946850009	unknown	0.937080984	0.037166836	SM
AT5G14130	0.799895224	unknown	0.786340587	0.093333539	SM
AT4G17180	0.580983771	unknown	0.573776825	0.107619408	SM
AT4G02330	0.761415849	unknown	0.757283257	0.086777657	SM
AT1G30080	0.727985201	unknown	0.721229192	0.121505408	SM
AT1G27930	0.494935973	unknown	0.491864094	0.080147047	SM
AT2G30680	0.757448053	unknown	0.756887316	0.078658706	SM
AT4G03060	0.622480337	unknown	0.617663169	0.098971766	SM
AT5G43440	0.927310398	unknown	0.920239574	0.040172248	SM
AT1G66980	0.566150438	unknown	0.585380604	0.122780968	SM
AT5G42260	0.548803035	unknown	0.550897278	0.12492854	SM
AT1G09510	0.840915142	unknown	0.839060821	0.07372183	SM
AT3G48280	0.678022427	unknown	0.675252539	0.15605025	SM
AT4G33820	0.427273545	unknown	0.443595175	0.179659182	SM
AT1G33030	0.810050933	unknown	0.799194351	0.089353452	SM
AT2G29330	0.793736722	unknown	0.78842378	0.096239117	SM
AT3G14630	0.927286726	unknown	0.919299939	0.048062981	SM
AT5G24150	0.722372912	unknown	0.709788635	0.091245628	SM
AT1G32170	0.834243902	unknown	0.819526604	0.075927225	SM
AT3G60130	0.770686638	unknown	0.763875491	0.099657516	SM
AT2G37280	0.738238064	unknown	0.725799401	0.098992922	SM
AT2G32860	0.680764031	unknown	0.673562882	0.106180982	SM
AT2G04570	0.669672736	unknown	0.677367976	0.094284498	SM
AT2G01610	0.68375371	unknown	0.68667714	0.112794881	SM
AT5G63380	0.54640049	unknown	0.55175678	0.123140408	SM
AT5G54390	0.403609619	unknown	0.404332548	0.098661763	SM
AT4G28850	0.630779474	unknown	0.642366109	0.129459347	SM
AT5G48110	0.803505082	unknown	0.78344985	0.097974444	SM
AT3G03080	0.698343249	unknown	0.688458736	0.12616693	SM
AT3G60970	0.421911771	unknown	0.418112319	0.13164658	SM
AT1G71695	0.508085894	unknown	0.505397312	0.112809887	SM
AT5G64790	0.814996744	unknown	0.8049901	0.099558147	SM
AT3G14510	0.860839785	unknown	0.848268541	0.07659987	SM
AT2G18150	0.399703679	unknown	0.409700929	0.146291349	SM
AT1G63370	0.882391017	unknown	0.843847917	0.131147812	SM
AT1G43890	0.468322376	unknown	0.48028111	0.118380409	SM
AT1G30870	0.755347765	unknown	0.747629679	0.10591781	SM
AT5G44380	0.830088599	unknown	0.829958877	0.079944257	SM
AT3G29635	0.767163733	unknown	0.756949714	0.10709464	SM
AT5G51900	0.759524663	unknown	0.75817266	0.102834503	SM
AT4G30120	0.486373269	unknown	0.508567132	0.115898332	SM
AT2G36870	0.661472907	unknown	0.66837898	0.091930714	SM
AT3G55710	0.908374171	unknown	0.884444271	0.079117472	SM
AT5G07080	0.829051658	unknown	0.820007671	0.089879853	SM
AT2G21530	0.383703941	unknown	0.417428685	0.167466284	SM
ATMG01120	0.434285021	unknown	0.436848653	0.163140338	SM
AT3G62740	0.877415911	unknown	0.871420736	0.063079361	SM
AT4G16530	0.38129589	unknown	0.412790825	0.176410803	SM
AT1G73860	0.432486366	unknown	0.43470317	0.108053401	SM
AT2G47800	0.754657649	unknown	0.74690383	0.086050567	SM
AT4G09440	0.36925714	unknown	0.409388913	0.17714486	SM
AT1G79760	0.467303574	unknown	0.468408451	0.079726167	SM
AT2G34810	0.795728702	unknown	0.778297782	0.086083173	SM
AT3G50740	0.891805515	unknown	0.884309155	0.066099738	SM
AT1G28590	0.901915497	unknown	0.895066671	0.049396591	SM
AT5G57560	0.758390828	unknown	0.750928378	0.093177996	SM
AT4G12334	0.430226705	unknown	0.449722719	0.174089084	SM
AT2G07680	0.484886749	unknown	0.509052452	0.093759474	SM
AT4G15100	0.645957195	unknown	0.63572902	0.121526883	SM
AT5G41220	0.781344187	unknown	0.75805866	0.116029285	SM
AT3G09910	0.753742588	unknown	0.745810343	0.104039375	SM
AT5G25180	0.481604452	unknown	0.48692257	0.131027151	SM
AT2G25150	0.771463986	unknown	0.764069285	0.109580873	SM
AT5G54000	0.913247282	unknown	0.896980975	0.074137485	SM
AT5G14780	0.459630813	unknown	0.470286368	0.108155449	SM
AT5G02490	0.650532063	unknown	0.634779611	0.104480408	SM
AT4G15110	0.555947246	unknown	0.559809504	0.090475437	SM
AT5G22980	0.727601326	unknown	0.721008176	0.09970779	SM
AT1G74110	0.899430085	unknown	0.884965881	0.055320519	SM
AT4G14130	0.647726405	unknown	0.646469569	0.101233654	SM
AT5G55180	0.931227222	unknown	0.91604985	0.057341027	SM
AT3G07990	0.567213528	unknown	0.578078244	0.119829311	SM
AT2G12480	0.672628652	unknown	0.668003436	0.108003564	SM
AT4G28780	0.610493053	unknown	0.604191188	0.096755652	SM
AT2G32530	0.842963756	unknown	0.811262452	0.136210448	SM
AT3G52160	0.695031872	unknown	0.68747842	0.127653961	SM
AT4G10510	0.655322079	unknown	0.640760531	0.139561138	SM
AT3G20160	0.682721923	unknown	0.682975137	0.123600507	SM
AT3G47560	0.398296251	unknown	0.403224524	0.092612807	SM
AT4G15550	0.954800311	unknown	0.95228662	0.027549028	SM
AT2G01320	0.556902215	unknown	0.549954364	0.114816262	SM
AT4G30270	0.793908455	unknown	0.781995367	0.0756743	SM
AT5G48930	0.479616541	unknown	0.472344085	0.108708324	SM
AT2G23900	0.680842278	unknown	0.680059099	0.126672371	SM
AT4G35860	0.442707373	unknown	0.469736119	0.111962521	SM
AT4G20200	0.686316138	unknown	0.676808082	0.104663164	SM
AT2G44480	0.795188767	unknown	0.789381447	0.084916619	SM
AT5G27870	0.622225574	unknown	0.598847182	0.136393225	SM
AT1G24430	0.742772191	unknown	0.72313783	0.111797201	SM
AT3G50300	0.887250255	unknown	0.870800522	0.069325451	SM
AT3G29690	0.758572087	unknown	0.747390059	0.098569132	SM
AT5G47500	0.718961436	unknown	0.709157225	0.096492721	SM
AT4G37370	0.962132293	unknown	0.956735206	0.026516334	SM
AT2G43910	0.559789947	unknown	0.560238396	0.140201632	SM
AT4G19820	0.478186177	unknown	0.484664987	0.0862682	SM
AT1G55550	0.399352374	unknown	0.411835908	0.110916263	SM
AT5G67400	0.792505485	unknown	0.782315847	0.100584483	SM
AT3G25180	0.865022475	unknown	0.841002642	0.084238272	SM
AT1G73280	0.853953673	unknown	0.84454794	0.083304241	SM
AT5G23010	0.661409977	unknown	0.667289139	0.094263135	SM
AT3G23770	0.76001374	unknown	0.765987104	0.101624236	SM
AT5G02540	0.602327664	unknown	0.609783111	0.100966173	SM
AT4G13290	0.884785549	unknown	0.853745521	0.10356411	SM
AT4G36220	0.887481901	unknown	0.876440148	0.070631135	SM
AT1G53680	0.6731884	unknown	0.666884308	0.11325238	SM
AT5G59530	0.954238019	unknown	0.948571972	0.035640846	SM
AT2G42850	0.693815343	unknown	0.686449804	0.115137364	SM
AT5G23970	0.501627309	unknown	0.50410291	0.130422054	SM
AT4G14080	0.847856515	unknown	0.827815608	0.087902951	SM
AT3G14610	0.943921937	unknown	0.931946005	0.050427059	SM
AT5G50690	0.49046332	unknown	0.495392535	0.184619978	SM
AT2G44570	0.678696977	unknown	0.673139971	0.11397341	SM
AT2G44460	0.644993597	unknown	0.654292393	0.10710899	SM
AT1G30350	0.800064356	unknown	0.798706163	0.084773435	SM
AT1G30100	0.451511056	unknown	0.455652003	0.085645594	SM
AT1G26390	0.781031536	unknown	0.769652392	0.104466709	SM
AT3G60420	0.40291595	unknown	0.406346825	0.096184229	SM
AT4G25750	0.721382704	unknown	0.726777137	0.099869212	SM
AT2G39420	0.616807566	unknown	0.604668322	0.101463165	SM
AT3G12500	0.845199431	unknown	0.837755715	0.067441352	SM
AT1G75790	0.69827491	unknown	0.69075367	0.112060375	SM
AT1G52760	0.585078678	unknown	0.583825997	0.096521633	SM
AT1G48700	0.409288093	unknown	0.44723673	0.185033401	SM
AT3G60730	0.750259112	unknown	0.726317529	0.108859949	SM
AT4G24340	0.477228967	unknown	0.47778495	0.134114355	SM
AT4G34640	0.454246845	unknown	0.461492645	0.120428271	SM
AT4G11840	0.498306532	unknown	0.505356615	0.127207636	SM
AT1G48820	0.809183704	unknown	0.812395939	0.079156666	SM
AT4G37980	0.618303205	unknown	0.616750156	0.108105137	SM
AT1G66920	0.784528932	unknown	0.767201697	0.104172954	SM
AT1G06100	0.64635944	unknown	0.653978978	0.117387309	SM
AT5G62360	0.751664215	unknown	0.732269022	0.09005727	SM
AT1G80820	0.853644939	unknown	0.842628619	0.07593468	SM
AT2G24270	0.544031569	unknown	0.540805743	0.097696754	SM
AT3G45080	0.809667462	unknown	0.790912949	0.119735199	SM
AT1G13150	0.899992601	unknown	0.882928269	0.065112435	SM
AT1G78680	0.481922196	unknown	0.483557599	0.106526337	SM
AT1G15125	0.375531739	unknown	0.407184991	0.185236838	SM
AT3G14220	0.690468625	unknown	0.695354347	0.088093507	SM
AT4G22710	0.590985353	unknown	0.573872047	0.157582338	SM
AT5G53100	0.726842658	unknown	0.695635942	0.114200779	SM
AT5G38410	0.474857446	unknown	0.478823734	0.180906523	SM
AT4G30300	0.419658098	unknown	0.428757417	0.080796866	SM
AT5G53810	0.780069864	unknown	0.773852454	0.086734309	SM
AT3G47960	0.665238211	unknown	0.661660023	0.10171597	SM
AT4G25260	0.769003085	unknown	0.763284244	0.090570561	SM
AT2G35770	0.752082758	unknown	0.741759836	0.094679332	SM
AT1G66930	0.750969216	unknown	0.737462155	0.112575567	SM
AT5G39580	0.928266615	unknown	0.920851893	0.050449871	SM
AT5G01190	0.524402213	unknown	0.532741865	0.1332839	SM
AT5G06720	0.762529997	unknown	0.752485517	0.099376875	SM
AT2G18140	0.517818351	unknown	0.523658573	0.171252248	SM
AT2G29490	0.924964963	unknown	0.904397312	0.076279799	SM
AT4G05160	0.39038364	unknown	0.411071941	0.118594889	SM
AT1G12740	0.69095136	unknown	0.691372001	0.103614224	SM
AT4G13770	0.864137856	unknown	0.836701141	0.091795857	SM
AT1G21110	0.904601832	unknown	0.879574418	0.083588206	SM
AT4G09010	0.556267976	unknown	0.540482103	0.110497803	SM
AT5G44630	0.408497855	unknown	0.410280994	0.130116433	SM
AT4G32375	0.884443458	unknown	0.880471664	0.072343232	SM
AT3G60330	0.49753963	unknown	0.499552109	0.118362274	SM
AT5G42830	0.781759656	unknown	0.771388247	0.092776967	SM
AT4G09420	0.868604214	unknown	0.856805745	0.078021603	SM
